wiki_data_id;title;main_subject;follows;genre;performer;country_of_origin;original_language_of_film_or_TV_show;publication_date;director;screenwriter;cast_member;director_of_photography;film_editor;production_designer;costume_designer;composer;producer;production_company;distributed_by;narrative_location;filming_location;duration;award_received;nominated_for;box_office;cost;collection;imdb_id;metascore;imdbrating;imdbvotes
Q551762;Deconstructing Harry;writer's block,prostitution,neuroticism;?;comedy film;?;United States of America;?;1998-05-21T00:00:00Z,1997-01-01T00:00:00Z;Woody Allen;Woody Allen;Tony Darrow,Frederick Rolf,Jonathan LaPaglia,Tony Sirico,Philip Bosco,Peter Jacobson,Paul Giamatti,Hy Anzell,Chris Bauer,Dan Frazer,Jennifer Garner,Arden Myrin,Gene Saks,Robert Harper,Elisabeth Röhm,Lynn Cohen,Julia Louis-Dreyfus,Mariel Hemingway,Robin Williams,Richard Benjamin,Hazelle Goodman,Judy Davis,Amy Irving,Caroline Aaron,Tobey MaguireA,Billy Crystal,Julie Kavner,Kirstie Alley,Demi Moore,Elisabeth Shue,Eric Lloyd,Stanley Tucci,Bob Balaban,Woody Allen,Eric Bogosian;Carlo Di Palma;Susan E. Morse;Santo Loquasto;?;Johnny Green;Jean Doumanian,Letty Aronson;Hollywood Pictures;Netflix,Fine Line Features;New York City;New Jersey;96;?;European Film Award for Best Non-European Film,Academy Award for Best Writing, Original Screenplay;?;?;?;?;61;7.4;43,137
Q552036;Sexy Beast;gang;?;LGBT-related film,drama,heist film,crime film;?;United Kingdom,Spain;?;2002-06-27T00:00:00Z,2000-01-01T00:00:00Z;Jonathan Glazer;David Scinto,Louis Mellis;Gérard Barray,Cavan Kendall,Julianne White,Amanda Redman,Ian McShane,Ben Kingsley,James Fox,Ray Winstone;Ivan Bird;Sam Sneade,John Scott;Jan Houllevigue;Louise Stjernsward;Roque Baños;Jeremy Thomas;Recorded Picture Company;FandangoNow,Searchlight Pictures,Netflix,Vudu;Costa del Sol,London;Spain;85;European Film Award for Best Actor;European Film Award – Jameson People's Choice Award – Best Actor,Academy Award for Best Supporting Actor,European Film Award for Best Actor;?;?;?;?;79;7.3;56,442
Q553920;Red Dawn;?;?;war film,action film;Ramin Djawadi;United States of America;?;2012-12-27T00:00:00Z,2012-01-01T00:00:00Z;Dan Bradley;John Milius,Kevin Reynolds,Carl Ellsworth;Edwin Hodge,Kenneth Choi,Ho-Sung Pak,Will Yun Lee,Adrianne Palicki,Isabel Lucas,Jeffrey Dean Morgan,Josh Hutcherson,Matt Gerald,Brett Cullen,Chris Hemsworth,Josh Peck,Michael Beach,Alyssa Diaz;Rick Pearson;Rick Pearson;?;?;Ramin Djawadi;Tripp Vinson,Vincent Newman;Metro-Goldwyn-Mayer,FilmDistrict;Netflix,FilmDistrict;North Korea,Washington;?;94;?;?;?;?;?;?;31;5.4;73,909
Q5540479;The Conjuring;paranormal phenomenon,supernatural;?;horror film,thriller film;?;United States of America;?;2013-06-08T00:00:00Z,2013-09-19T00:00:00Z,2013-08-01T00:00:00Z;James;Chad Hayes,Carey Hayes;Joseph Bishara,Shannon Kook,Ron Livingston,Vera Farmiga,Mackenzie Foy,Joey King,Patrick Wilson,Lili Taylor,Hayley McFarland;John R. Leonetti;Kirk M. Morri;Julie Berghoff;Kristin M. Burke;Joseph Bishara;Peter Safran;The Safran Company,New Line Cinema;Warner Bros.,FandangoNow,HBO Max,Netflix,InterCom;Connecticut;North Carolina;112;?;?;318000000;20000000;?;?;68;7.5;450,790
Q555687;The Man Who Shot Liberty Valance;?;?;Western film,flashback film,drama;?;United States of America;?;1962-01-01T00:00:00Z;John Ford;Willis Goldbeck;"Strother Martin,Robert Donner,Carleton Young,Oothout Zabriskie Whitehead,Paul Birch,Willis Bouchey,Denver Pyle,Earle Hodgins,Herman Hack,Chuck Roberson,Ethan Laidlaw,Snub Pollard,William ""Bill"" Henry,Robert F. Simon,Anna Lee,Blackie Whiteford,Edmond O'Brien,Lee Van Cleef,John Qualen,John Wayne,Vera Miles,Woody Strode,John Carradine,Jack Pennick,Lee Marvin,James Stewart,Andy Devine,Ken Murray,Jeanette Nolan";William H. Clothier;Otho Lovering;?;Edith Head;Cyril J. Mockridge;Willis Goldbeck;Paramount Pictures;FandangoNow,Paramount Pictures,Netflix;?;Los Angeles,Paramount Stage 1;123;National Film Registry;Academy Award for Best Costume Design, Black-and-White;?;?;?;?;94;8.1;70,214
Q555814;The I Inside;?;?;speculative fiction film;?;United States of America,United Kingdom;?;2004-01-01T00:00:00Z;Roland Suso Richter;?;Rakie Ayola,Stephen Graham,Peter Egan,Stephen Lang,Stephen Rea,Piper Perabo,Sarah Polley,Ryan Phillippe,Robert Sean Leonard;Martin Langer;?;Allan Starski;?;Nicholas Pike;?;Dimension Films;Netflix,Dimension Films;?;?;87;?;?;?;?;?;?;N/A;6.1;10,419
Q556933;A Christmas Story;?;?;Christmas film,film based on literature,comedy film;?;United States of America,Canada;?;1983-01-01T00:00:00Z,1984-11-23T00:00:00Z;Bob Clark;Bob Clark;Melinda Dillon,Paul Hubbard,Peter Billingsley,Zack Ward,Darren McGavin,Bob Clark;Reginald H. Morris;?;?;?;Paul Zaza;?;Metro-Goldwyn-Mayer;Metro-Goldwyn-Mayer,Vudu,Netflix,FandangoNow;Indiana;Cleveland,Toronto;93;National Film Registry;?;?;?;?;?;77;7.9;133,813
Q557488;The Rundown;?;?;adventure film,buddy film,action film,buddy cop film;?;United States of America;?;2004-03-11T00:00:00Z,2003-09-22T00:00:00Z;Peter Berg;James Vanderbilt;Ernie Reyes,Jeff Chase,Sven-Ole Thorsen,William Lucking,Jamal Duff,Todd Stashwick,Seann William Scott,Dwayne Johnson,Arnold Schwarzenegger,Rosario Dawson,Christopher Walken,Ewen Bremner,Jon Gries;Tobias A. Schliessler;Rick Pearson;?;?;Harry Gregson-Williams;Kevin Misher;Strike Entertainment;FandangoNow,Netflix,InterCom;Los Angeles,Brazil;Hawaii,Los Angeles;100;?;?;80916492;85000000;?;?;59;6.7;101,980
Q557596;Fish Tank;?;?;drama,coming-of-age story;?;United Kingdom;?;2010-03-11T00:00:00Z,2009-01-01T00:00:00Z,2010-09-23T00:00:00Z;Andrea Arnold;Andrea Arnold;Jason Maza,Anthony Geary,Joanna Horton,Katie Jarvis,Kierston Wareing,Harry Treadaway,Michael Fassbender;Robbie Ryan;Nicolas Chaudeurge;?;?;Steel Pulse;Nick Laws,Kees Kasander;BBC Film,UK Film Council;IFC Films,iTunes,Netflix;London,Essex;London;123;BAFTA Award for Best British Film,Motovun Film Festival,Jury Prize;European Film Award for Best Film,European Film Award for Best Director,European Film Award for Best Actress;2300000;3000000;?;?;81;7.3;59,682
Q558102;Cop Land;?;?;drama,crime film;Howard Shore;United States of America;?;1997-01-01T00:00:00Z,1998-01-29T00:00:00Z;James Mangold;James Mangold;P. J. Brown,Frank Vincent,Victor Williams,Tony Sirico,Michael Gaston,Malik Yoba,Brad Beyer,Bruce Altman,Method Man,Alexandra Adi,Robert John Burke,John Doman,Paul Herman,Geraldo Rivera,Vincent Laresca,John Ventimiglia,Paul Calderón,Robert Patrick,Arthur J. Nascarella,Cathy Moriarty,Robert De Niro,Janeane Garofalo,Harvey Keitel,Noah Emmerich,Edie Falco,John Spencer,Annabella Sciorra,Sylvester Stallone,Peter Berg,Michael Rapaport,Debbie Harry,Ray Liotta;Eric Alan Edwards;Craig McKay;?;?;Howard Shore;Cathy Konrad,Cary Woods;Miramax;FandangoNow,Netflix,Vudu,Miramax;New Jersey;New York City,New Jersey;104;?;?;?;?;?;?;64;7.0;87,454
Q5582519;Good Deeds;?;?;comedy-drama,romantic comedy;?;United States of America;?;2012-02-24T00:00:00Z;Tyler Perry;Tyler Perry;Tyler Perry,Eddie Cibrian,Beverly Johnson,Thandiwe Newton,Jamie Kennedy,Phylicia Rashād,Rebecca Romijn,Brian J. White,Gabrielle Union;Alexander Gruszynski;Maysie Hoy;?;?;Aaron Zigman;Tyler Perry;Tyler Perry Studios;FandangoNow,Lionsgate;Georgia;Georgia;111;?;?;?;?;?;?;43;5.6;7,499
Q5582691;Good Intentions;?;?;comedy film;?;United States of America;?;2010-01-01T00:00:00Z;?;?;Jon Gries,Elaine Hendrix,Luke Perry,Jimmi Simpson,LeAnn Rimes;?;?;?;?;?;?;?;Phase 4 Films;?;?;?;?;?;?;?;?;?;N/A;5.2;637
Q5590;Four Lions;terrorism;?;satirical film,black comedy film;?;France,United Kingdom;?;2010-01-01T00:00:00Z,2011-04-21T00:00:00Z;Chris Morris;Sam Bain,Jesse Armstrong,Chris Morris;Arsher Ali,Alex MacQueen,Preeya Kalidas,Adeel Akhtar,Nigel Lindsay,Benedict Cumberbatch,Craig Parkinson,Julia Davis,William El-Gardi,Riz Ahmed,Kayvan Novak;Lol Crawley;?;?;?;?;Derrin Schlesinger;Warp Films,StudioCanal UK,Film4 Productions,Wild Bunch;Vudu,StudioCanal UK,Netflix;London;?;97;?;?;?;?;?;?;68;7.3;73,547
Q559907;Marvin's Room;dysfunctional family;?;drama;?;United States of America;?;1996-12-18T00:00:00Z,1997-06-05T00:00:00Z;Jerry Zaks;John Guare;Olga Merediz,Joe Lisi,Bitty Schram,Gwen Verdon,Victor Garber,Cynthia Nixon,Hal Scardino,Margo Martindale,Meryl Streep,Leonardo DiCaprio,Diane Keaton,Dan Hedaya,Hume Cronyn,Kelly Ripa,Robert De Niro;Piotr Sobociński;Jim Clark,Jim Clark;?;?;Rachel Portman;Robert De Niro,Scott Rudin;TriBeCa Productions;Netflix,Miramax;?;New Jersey,New York City,Florida;98;Golden George;Academy Award for Best Actress;?;?;?;?;68;6.7;26,162
Q560008;BloodRayne: The Third Reich;World War II;BloodRayne 2: Deliverance;action film,war film,horror film,vampire film,science fiction film,fantasy film;?;Canada,United States of America,Germany;?;2011-01-01T00:00:00Z;Uwe Boll;?;Arved Birnbaum,Brendan Fletcher,Clint Howard,Michael Paré,Willam Belli,Natassia Malthe;Mathias Neumann;Charles Ladmiral;?;?;Jessica Rooij;Uwe Boll;Boll KG;Netflix,Phase 4 Films;Europe;Croatia;76;?;?;?;10000000;?;?;N/A;3.0;4,842
Q560728;Womb;incest;?;science fiction film,drama;?;Hungary,France,Germany;?;2010-01-01T00:00:00Z,2011-04-07T00:00:00Z;Benedek Fliegauf;Benedek Fliegauf;Wunmi Mosaku,Ruby O. Fee,Jennifer Lim,Laurence Richardson,Peter Wight,Ella Smith,Tina Engel,Matt Smith,Natalya Tena,Hannah Murray,Eva Green,Lesley Manville;?;?;?;?;Max Richter;?;?;Netflix;?;?;111;?;?;?;?;?;?;48;6.4;13,560
Q5608758;Griff the Invisible;?;?;romantic comedy,comedy-drama;?;Australia;?;2010-01-01T00:00:00Z;Leon Ford;Leon Ford;Toby Schmitz,Ryan Kwanten,Maeve Dermody,Heather Mitchell;?;?;?;?;?;Jan Chapman;?;Netflix;Australia;?;90;?;?;?;?;?;?;49;6.1;4,656
Q5611721;Grown Ups 2;?;Grown Ups;buddy film,comedy film;?;United States of America;?;2013-07-12T00:00:00Z,2013-01-01T00:00:00Z,2013-07-18T00:00:00Z;Dennis Dugan;Tim Herlihy,Fred Wolf,Adam Sandler;Ellen Cleghorne,Nadji Jeter,Georgia Engel,Sadie Sandler,Jared Sandler,Dennis Dugan,Bobby Moynihan,Peter Dante,Q3385902,Colin Quinn,Dan Patrick,Will Forte,Patrick Schwarzenegger,Oliver Hudson,Halston Sage,Jorma Taccone,Jimmy Tatro,David Spade,Nick Swardson,Jackie Sandler,Akiva Schaffer,China Anne McClain,Jon Lovitz,Cameron Boyce,Salma Hayek,Erin Heatherton,Maya Rudolph,Alexander Ludwig,Steve Buscemi,Cheri Oteri,Chris Rock,Adam Sandler,Maria Bello,Allen Covert,Taran Killam,Taylor Lautner,Tim Meadows,Kevin James,Shaquille O'Neal,David Henrie,Andy Samberg,Milo Ventimiglia,Aly Michalka,Stone Cold Steve Austin;Theo van de Sande;?;?;?;Rupert Gregson-Williams;Adam Sandler,Jack Giarraputo;Relativity Media,Sony Pictures,Columbia Pictures,Happy Madison Productions;Columbia Pictures,Netflix,FandangoNow,InterCom;Connecticut;?;101;?;?;247000000;?;?;?;19;5.4;142,903
Q5618856;Gunless;?;?;Western film;?;Canada;?;2010-01-01T00:00:00Z;William Phillips;?;Paul Gross;?;?;?;?;?;Niv Fichman;?;Netflix,Alliance Films;Canada;British Columbia;89;?;?;?;?;?;?;N/A;6.5;3,536
Q56217;Marcelino pan y vino;?;?;comedy film,children's film,drama;?;Spain;?;1955-01-01T00:00:00Z;Ladislao Vajda;José María Sánchez-Silva,Ladislao Vajda;Rufino Inglés,Antonio Vico Camarer,Josefina Serratosa,Isabel de Pomés,Rosita Valero,Rafael Luis Calvo,Carmen Carbonell,Rafael Rivelles,José Prada,José Marco Davó,Fernando Rey,Pablito Calvo,José Nieto;Heinrich Gärtner;Julio Peña;?;?;Pablo Sorozábal;?;?;Netflix,Chamartín;Spain;?;87;?;?;?;?;?;?;N/A;7.1;2,170
Q563731;Anna and the King of Siam;?;?;drama,film based on a novel;?;United States of America;?;1946-01-01T00:00:00Z;John Cromwell;Talbot Jennings,Sally Benson;Dick Lyon,Addison Richards,William Edmunds,Leonard Strong,Gale Sondergaard,Dennis Hoey,Linda Darnell,Rex Harrison,Mikhail Rasumny,John Abbott,Lee J. Cobb,Irene Dunne;Arthur Charles Miller;Harmon Jones;William S. Darling;?;Bernard Herrmann;Louis D. Lighton;20th Century Studios;Vudu,20th Century Studios,Netflix;Thailand;?;120;Academy Award for Best Art Direction, Black and White,National Board of Review: Top Ten Films,Academy Award for Best Cinematography, Black-and-White;Academy Award for Best Art Direction, Black and White,Academy Award for Best Cinematography, Black-and-White,Academy Award for Best Original Dramatic or Comedy Score,Academy Award for Best Supporting Actress,Academy Award for Best Writing, Adapted Screenplay;?;?;?;?;N/A;7.0;2,178
Q564104;Annabelle's Wish;?;?;Christmas film,musical film,adventure film;?;United States of America;?;1997-01-01T00:00:00Z;Roy Wilson;Dan Henderson;Randy Travis;?;?;?;?;Steve Dorff;?;?;Sonar Entertainment;?;?;54;?;?;?;?;?;?;N/A;7.3;1,669
Q564893;Mr. Holland's Opus;?;?;musical film,drama;?;United States of America;?;1996-04-04T00:00:00Z,1995-01-01T00:00:00Z;Stephen Herek;Patrick Sheane Duncan;Jean Louisa Kelly,Joanna Gleason,Anthony Natale,William H. Macy,Glenne Headly,Terrence Howard,Jay Thomas,Alicia Witt,Richard Dreyfuss,Olympia Dukakis;Oliver Wood;Trudy Ship;?;?;Michael Kamen;Robert W. Cort,Ted Field,Patrick Sheane Duncan,Michael Nolin;Hollywood Pictures,Interscope Communications,PolyGram Filmed Entertainment;Walt Disney Studios Motion Pictures,Netflix,Vudu,Disney+;Oregon;?;140;?;Academy Award for Best Actor;?;?;?;?;59;7.3;36,035
Q564958;A Simple Plan;?;?;film based on a novel,neo-noir,drama,crime film;?;United Kingdom,Germany,Japan,United States of America,France;?;1998-01-01T00:00:00Z,1999-02-25T00:00:00Z;Sam Raimi;Scott Smith;Chelcie Ross,Brent Briscoe,Frank Beard,Becky Ann Baker,Gary Cole,Bill Paxton,Bridget Fonda,Billy Bob Thornton;Alar Kivilo;Arthur Coburn;?;?;Danny Elfman;Mark Gordon,Adam Schroeder,James Jacks;Savoy Pictures,Renaissance Pictures,Mutual Film;Netflix,Paramount Pictures;Minnesota;?;121;National Board of Review: Top Ten Films;Academy Award for Best Supporting Actor,Academy Award for Best Writing, Adapted Screenplay;?;?;?;?;82;7.5;65,154
Q5665762;Harrison Montgomery;?;?;drama;?;United States of America;?;2008-01-01T00:00:00Z;?;?;?;?;?;?;?;?;?;?;?;San Francisco;?;?;?;?;?;?;?;?;N/A;7.2;69
Q566834;The Grey Zone;Sonderkommando of Auschwitz,The Holocaust;?;war film,drama;?;United States of America;?;2001-01-01T00:00:00Z,2005-01-27T00:00:00Z,2002-10-18T00:00:00Z;Tim Blake Nelson;Tim Blake Nelson;Jessica Hecht,David Wellington,Lee Wilkof,Henry Stram,Brían F. O'Byrne,Portia Reiners,Valentin Ganev,Hristo Shopov,Harvey Keitel,David Arquette,Daniel Benzali,Natasha Lyonne,Steve Buscemi,Allan Corduner,Mira Sorvino,Michael Stuhlbarg;?;Tim Blake Nelson;?;?;Jeff Danna;Christine Vachon,Avi Lerner;Killer Films,Millennium Films;Netflix,Lionsgate;Auschwitz II-Birkenau concentration camp;Bulgaria;108;?;?;?;?;?;?;58;7.0;10,329
Q567577;The League of Extraordinary Gentlemen;?;?;action film,fictional crossover,fantasy film,steampunk film,superhero film,science fiction action film,vampire film,adventure film,science fiction film,alternate history film;?;Czech Republic,Germany,United Kingdom,United States of America;?;2003-07-11T00:00:00Z,2003-10-02T00:00:00Z;Stephen Norrington;Alan Moore,Kevin O'Neill,James Robinson;Terry O'Neill,Robert Vahey,Max Ryan,Winter Ave Zoli,Tom Goodman-Hill,Brian Caspe,Robert Goodman,Pavel Bezdek,Marek Vašut,Rudolf Pellar,James Babson,Joel Kirby,Richard Roxburgh,Sean Connery,Shane West,David Hemmings,Stuart Townsend,Tony Curran,Jason Flemyng,Naseeruddin Shah,Peta Wilson;Dan Laustsen;Paul Rubell;?;?;Trevor Jones;Sean Connery,Mark Gordon,Don Murphy;20th Century Studios;20th Century Studios,FandangoNow,Netflix;Paris,London;Austria,Prague,Czech Republic,Malta,Morocco,Iceland;106;?;?;?;?;?;?;30;5.8;169,836
Q567996;Another Earth;?;?;science fiction film,drama;?;United States of America;?;2011-07-22T00:00:00Z,2011-11-10T00:00:00Z;Mike Cahill;Mike Cahill,Brit Marling;Kumar Pallana,William Mapother,Brit Marling,Rupert Reid;Mike Cahill;Mike Cahill;?;?;Fall On Your Sword;Mike Cahill,Brit Marling;?;Netflix,Searchlight Pictures,FandangoNow,Disney+;Counter-Earth,Connecticut;Connecticut;93;?;?;?;?;?;?;66;7.0;91,847
Q568133;Another Year;alcoholism;?;drama;?;United Kingdom;?;2011-01-27T00:00:00Z,2010-01-01T00:00:00Z;Mike Leigh;Mike Leigh;Phil Davis,Stuart McQuarrie,Phil Davis,Ralph Ineson,Peter Wight,Martin Savage,Oliver Maltman,Karina Fernandez,Imelda Staunton,Ruth Sheen,David Bradley,Lesley Manville,Jim Broadbent;Dick Pope;Jon Gregory;?;Jacqueline Durran;Gary Yershon;Georgina Lowe;Focus Features,Film4;Netflix,FandangoNow,Momentum Pictures;London;London;129;Amanda Award for Best Foreign Feature Film,National Board of Review: Top Ten Films;European Film Award for Best Actress,European Film Award for Best Composer,Academy Award for Best Writing, Original Screenplay;?;?;?;?;80;7.4;28,334
Q568858;Freeway;serial killer;?;film based on literature,horror film,crime thriller,LGBT-related film,comedy-drama;?;United States of America;?;1996-01-01T00:00:00Z;Matthew Bright;Matthew Bright;Sydney Lassick,Michael T. Weiss,Conchata Ferrell,Louis Mustillo,Leanna Creel,Lorna Raver,Alanna Ubach,Wolfgang Bodison,Brooke Shields,Kiefer Sutherland,Amanda Plummer,Bokeem Woodbine,Guillermo Díaz,Dan Hedaya,Paul Perri,Brittany Murphy,Tara Subkoff,Reese Witherspoon;John Thomas;?;?;?;Danny Elfman;Brad Wyman;The Kushner-Locke Company;Republic Pictures,Netflix;California;California;102;?;?;?;?;?;?;61;6.8;26,773
Q569281;Direktøren for det hele;?;?;comedy film;?;Germany,Denmark,Iceland,France,Sweden,Italy;?;2006-09-21T00:00:00Z,2009-01-15T00:00:00Z;Lars von Trier;Lars von Trier;Anders Hove,Jens Albinus,Sofie Gråbøl,Henrik Prip,Mia Lyhne,Peter Gantzler,Iben Hjejle,Benedikt Erlingsson,Casper Christensen,Lars von Trier,Louise Mieritz,Friðrik Þór Friðriksson,Jean-Marc Barr;Automavision;Molly Malene Stensgaard;?;?;?;Zentropa;?;Netflix,Nordisk Film;?;?;99;?;?;?;?;?;?;71;6.7;11,164
Q569941;Due Date;human pregnancy;?;comedy film,buddy film,road movie;various artists;United States of America;?;2010-11-04T00:00:00Z,2010-10-31T00:00:00Z;Todd Phillips;Todd Phillips;Matt Walsh,Aaron Lustig,Nathalie Fay,Tymberlee Hill,Keegan-Michael Key,Roman Mitichyan,Todd Phillips,Mimi Kennedy,Charlie Sheen,Robert Downey Jr.,Jamie Foxx,Jon Cryer,Danny McBride,Zach Galifianakis,RZA,Michelle Monaghan,Juliette Lewis;Lawrence Sher;Debra Neil-Fisher;?;?;Christophe Beck;Susan Downey;Warner Bros.,Legendary Pictures;Netflix,FandangoNow,InterCom;California,Arizona,Los Angeles,Atlanta;New Mexico;95;?;?;211780824;65000000;?;?;51;6.5;327,083
Q570271;Yogi Bear;bear;?;comedy film,children's film,family film,adventure film,live-action animated film;?;United States of America,New Zealand;?;2010-12-23T00:00:00Z,2010-12-11T00:00:00Z;Eric Brevig;Joshua Sternin,Brad Copeland,Jennifer Ventimilia;Nate Corddry,Barry Duffield,T.J. Miller,Tom Cavanagh,Anna Faris,Andrew Daly;Peter James,Peter James;Kent Beyda;?;?;John Debney;Donald De Line;Rhythm and Hues Studios,Donald De Line,Warner Bros.;FandangoNow,Netflix,Warner Bros.;Jellystone National Park;New Zealand;80;?;?;201584141;80000000;?;?;35;4.6;20,742
Q570417;Without Limits;?;?;sport film,drama,biographical film;?;United States of America;?;1998-01-01T00:00:00Z;Robert Towne;Robert Towne;Frank Shorter,Amy Jo Johnson,Katharine Towne,Judith Ivey,William Friedkin,Erich Anderson,Gabriel Olds,William Mapother,Billy Crudup,Matthew Lillard,Donald Sutherland,Adam Setliff,Monica Potter,Billy Burke,Dean Norris,Jeremy Sisto;Conrad Hall;?;?;?;Randy Miller;Tom Cruise,Paula Wagner;Warner Bros.,Cruise/Wagner Productions;Netflix,Warner Bros.,FandangoNow;Oregon;Los Angeles;117;?;?;?;?;?;?;71;7.2;6,637
Q570481;What Lies Beneath;supernatural,amnesia;?;horror film,drama,psychological horror;?;United States of America;?;2000-09-28T00:00:00Z,2000-01-01T00:00:00Z;Robert Zemeckis;Clark Gregg;Victoria Bidewell,Tom Dahlgren,Ray Baker,Wendy Crewson,Diana Scarwid,Michelle Pfeiffer,Joe Morton,James Remar,Harrison Ford,Miranda Otto,Katharine Towne,Amber Valletta;Don Burgess;Arthur Schmidt;Rick Carter;?;Alan Silvestri;Steve Starkey,Jack Rapke;ImageMovers;FandangoNow,Netflix,InterCom;Vermont;Long Beach;124;?;?;291400000;?;?;?;51;6.6;119,373
Q570609;Swimming Pool;?;?;slasher film,horror film;?;Germany;?;2001-01-01T00:00:00Z;Boris von Sychowski;?;Cordelia Bugeja,Thorsten Grasshoff,Kristen Miller,Elena Uhlig,Jan Vlasák,John Hopkins,James McAvoy,Anna Geislerová,Isla Fisher,Linda Rybová,Maximilian Grill;?;?;?;?;Johannes Kobilke;Werner Possardt;?;Netflix;Prague;Czech Republic;95;?;?;?;?;?;?;N/A;4.5;2,767
Q570652;Get Smart;?;?;action film,spy film;Trevor Rabin;United States of America;?;2008-06-19T00:00:00Z,2008-07-17T00:00:00Z;Peter Segal;Tom Astle,Matt Ember;Kerry Rossall,Felisha Terrell,Cedric Yarbrough,Karri Turner,Jessica Barth,Dimitri Diatchenko,Tim DeKay,Ken Davitian,Bonnie Hellman,John Farley,Blake Clark,Kelly Karbacz,Geoff Pierson,Nate Torrence,Stephen Dunham,Bernie Kopell,Danielle Bisutti,Patrick Warburton,Dwayne Johnson,Anne Hathaway,James Caan,The Great Khali,David Koechner,Masi Oka,Alan Arkin,Terence Stamp,Terry Crews,Bill Murray,Steve Carell;Dean Semler;Rick Pearson;Wynn Thomas;?;Trevor Rabin;Andrew Lazar,Charles Roven;Village Roadshow Pictures;InterCom,Netflix;Washington, D.C.;Moscow,Long Beach,Russia,Montreal;110;?;?;230700000;?;?;?;54;6.5;206,257
Q571032;Django Unchained;slavery in the United States,revenge;?;blaxploitation,drama,Western film;Ennio Morricone;United States of America;?;2013-01-17T00:00:00Z,2012-12-25T00:00:00Z;Quentin Tarantino;Quentin Tarantino;Dana Gourrier,Jake Garber,Johnny Otto,Gary Grubbs,Don Stroud,Ato Essandoh,Sammi Rotibi,Danièle Watts,Sharon Pierre-Louis,John Jarratt,Cooper Huckabee,Lewis Smith,David Steen,J. D. Evermore,Ned Bellamy,Louise Stratten,Laura Cayouette,John McConnell,Lee Horsley,Evan Parke,James Parks,Rex Linn,Misty Upham,Jarrod Bunch,Michael Bacall,Jamal Duff,Mark Ulano,Zoë Bell,Franco Nero,Amber Tamblyn,Kerry Washington,M.C. Gainey,Ted Neeley,Quentin Tarantino,Michael Bowen,Jamie Foxx,Christoph Waltz,Jonah Hill,Robert Carradine,Russ Tamblyn,Tom Savini,Bruce Dern,Don Johnson,Leonardo DiCaprio,Dennis Christopher,Walton Goggins,Samuel L. Jackson,James Remar,James Russo,Tom Wopat,Michael Parks,Nichole Galicia;Robert Richardson;Fred Raskin;?;?;Ennio Morricone;Pilar Savone,Reginald Hudlin,Stacey Sher;Columbia Pictures,A Band Apart,The Weinstein Company;FandangoNow,Netflix,InterCom,The Weinstein Company;Texas,Tennessee;California;165;National Board of Review: Top Ten Films,Academy Award for Best Writing, Original Screenplay,Academy Award for Best Supporting Actor;Academy Award for Best Supporting Actor,Academy Award for Best Sound Editing,Academy Award for Best Writing, Original Screenplay,Academy Award for Best Picture,Academy Award for Best Cinematography;425368238;100000000;?;?;81;8.4;1,387,415
Q571183;Out of Sight;?;?;prison film,action film,romantic comedy,film based on a novel,heist film,crime film;?;United States of America;?;1998-01-01T00:00:00Z,1998-09-17T00:00:00Z;Steven Soderbergh;Scott Frank;Wayne Pére,Connie Sawyer,Samuel L. Jackson,Don Cheadle,Ving Rhames,Viola Davis,Steve Zahn,Paul Calderón,Luis Guzmán,Nancy Allen,Dennis Farina,Isaiah Washington,Albert Brooks,Michael Keaton,Catherine Keener,Jennifer Lopez,George Clooney;Elliot Davis;Anne V. Coates;?;Betsy Faith Heimann;David Holmes;Barry Sonnenfeld,Danny DeVito;Universal Pictures;Netflix,FandangoNow,UIP-Dunafilm;Detroit,Miami,Miami metropolitan area;Detroit,Florida;118;?;Academy Award for Best Film Editing,Academy Award for Best Writing, Adapted Screenplay;77745568;?;?;?;85;7.0;87,268
